,genres,keywords,tmdbId,poster_path,title,top_cast,cast_size,crew_size,director
81,"['Adventure', 'Comedy', 'Family']","['boss', 'fistfight', 'bully', 'orangutan', 'hotel manager']",17414,/lXSWbUA3T2o792SYdbfFKFTcSC1.jpg,Dunston Checks In,"['Jason Alexander', 'Faye Dunaway', 'Eric Lloyd', 'Rupert Everett']",16,7,Ken Kwapis
82,['Comedy'],"['nitrous oxide', 'candid camera', 'double act', 'political satire', 'crooked politician', 'woman director']",13997,/2wsaboVhKXpsLchoaXi0oWmQ7xM.jpg,Black Sheep,"['Chris Farley', 'David Spade', 'Grant Heslov', 'Tim Matheson']",17,2,Penelope Spheeris
83,"['Crime', 'Drama', 'Thriller']","['assassination', 'train station', 'politics', 'los angeles']",2086,/3kYcyD9yAjdjimYlIiGPfdMVbZb.jpg,Nick of Time,"['Johnny Depp', 'Courtney Chase', 'Charles S. Dutton', 'Christopher Walken']",12,10,John Badham
84,"['Drama', 'Horror', 'Thriller', 'Romance']","['servant', 'monster', 'laboratory', 'jekyll and hyde', 'housemaid', '19th century']",9095,/Oesh4pN5J2ing4flkgkiVdxILP.jpg,Mary Reilly,"['Julia Roberts', 'John Malkovich', 'George Cole', 'Michael Gambon']",11,14,Stephen Frears
85,"['Comedy', 'Horror', 'Romance']","['vampire', 'half vampire']",12158,/bH1v8z12ZU7Y6zANgU1B00a86Co.jpg,Vampire in Brooklyn,"['Eddie Murphy', 'Angela Bassett', 'Allen Payne', 'Kadeem Hardison']",9,11,Wes Craven
86,"['Comedy', 'Drama', 'Romance']",['hometown'],9283,/8leYqrAL6EubYjOCZuO6ELPdLYe.jpg,Beautiful Girls,"['Matt Dillon', 'Noah Emmerich', 'Annabeth Gish', 'Lauren Holly']",39,35,Ted Demme
87,"['Action', 'Adventure', 'Drama', 'Thriller']","['helicopter', 'river', 'captain', 'underground', 'mexican standoff', 'countdown', 'pilot', 'fistfight', 'canyon', 'major', 'betrayal', 'gunfight', 'train', 'explosion', 'park ranger', 'desert', 'military', 'nuclear device', 'boxing', 'stealth aircraft', 'abandoned mine', 'humvee']",9208,/avqUG5RYB93rwSUNL5r16Vtbc9g.jpg,Broken Arrow,"['John Travolta', 'Christian Slater', 'Samantha Mathis', 'Delroy Lindo']",15,17,John Woo
88,['Comedy'],"['play', 'hamlet', 'christmas', 'actor']",40154,/6u2N0gn6uUWF4cSdkXmVB8E8q2X.jpg,A Midwinter's Tale,"['Richard Briers', 'Joan Collins', 'Michael Maloney', 'Nicholas Farrell']",14,7,Kenneth Branagh
89,['Drama'],"['paris', 'neo-nazi', 'skinhead', 'robbery', 'police brutality', 'hip-hop', 'gun', 'socially deprived family', 'breakdance', 'arabian', 'boredom', 'revenge', 'suburb', 'violence', 'police officer', 'unemployment', 'capture', 'xenophobia']",406,/jTzBED0leGPwWDqNewye11qzJgd.jpg,La Haine,"['Vincent Cassel', 'Hubert Koundé', 'Saïd Taghmaoui', 'Abdel Ahmed Ghili']",20,24,Mathieu Kassovitz
90,"['Action', 'Adventure', 'Drama', 'Science Fiction', 'Thriller']",[],45549,/jdYL6f0KXnYBcnWnwGtnanJtKlE.jpg,Shopping,"['Sadie Frost', 'Jude Law', 'Sean Pertwee', 'Fraser James']",21,3,Paul W.S. Anderson
91,['Documentary'],"['narration', 'hollywood', 'prostitution']",63076,/j9k3UTx7OZ0xoCws1oACYQZFF5N.jpg,Heidi Fleiss: Hollywood Madam,"['Nick Broomfield', 'Heidi Fleiss', 'Madam Alex', 'Ivan Nagy']",7,6,Nick Broomfield
92,"['Drama', 'Thriller']","['corruption', 'undercover', 'war on drugs', 'mayor', 'drug dealer', 'presidential election', 'undercover agent', 'investigation', 'police', 'drug']",11062,/ttdjD9NpxXsTJidPT3o1Gk0oTkG.jpg,City Hall,"['Al Pacino', 'John Cusack', 'Bridget Fonda', 'Danny Aiello']",7,6,Harold Becker
93,"['Comedy', 'Crime', 'Drama']","['brother brother relationship', 'robbery', 'burglar', 'language barrier', 'motel', 'independent film', 'psychiatric hospital', 'maid', 'theft', 'nervous breakdown', 'escapade', 'laundry room']",13685,/iuO10cRKrMfql5yc8YTgdfHt7gR.jpg,Bottle Rocket,"['Luke Wilson', 'Owen Wilson', 'Lumi Cavazos', 'Andrew Wilson']",12,18,Wes Anderson
94,"['Comedy', 'Romance']",[],47475,/8oZW1loLEczN1BU60YobsJJFdSR.jpg,Mr. Wrong,"['Ellen DeGeneres', 'Bill Pullman', 'Joan Cusack', 'Dean Stockwell']",9,1,Nick Castle
95,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","['wife husband relationship', 'experiment', 'police', 'murder', 'suspense', 'memory', 'forensic', 'gunman', 'animal experimentation']",2045,/qQek3X5Yv0iLZqQ98KWIKtE3x4m.jpg,Unforgettable,"['Ray Liotta', 'Linda Fiorentino', 'Peter Coyote', 'Christopher McDonald']",9,8,John Dahl
96,['Comedy'],"['loss of mother', 'loss of father', 'golf', 'sport', 'taxes']",9614,/pG5edeKkntnt5A799Y0UNI5hi9W.jpg,Happy Gilmore,"['Adam Sandler', 'Ben Stiller', 'Christopher McDonald', 'Julie Bowen']",17,10,Dennis Dugan
97,"['Drama', 'Romance']","['farewell', 'adultery', 'love at first sight', 'photographer', 'wife husband relationship', 'iowa', ""love of one's life"", 'mother role', 'bridge', 'housewife', 'love letter', 'peasant', 'marriage crisis', 'photography', 'unsociability', 'secret love', 'nature documentary']",688,/czRuGEx9Yhnh6nApirTLPToxHNu.jpg,The Bridges of Madison County,"['Meryl Streep', 'Clint Eastwood', 'Annie Corley', 'Victor Slezak']",12,13,Clint Eastwood
98,"['Action', 'Comedy', 'Music', 'Family', 'Adventure']","['island', 'pirate gang', 'puppet', 'treasure hunt']",10874,/5A8gKzOrF9Z7tSUX6xd5dEx4NXf.jpg,Muppet Treasure Island,"['Tim Curry', 'Kevin Bishop', 'Jennifer Saunders', 'Billy Connolly']",12,8,Brian Henson
99,['Documentary'],[],89333,/yhFcbTCnsWjg3nH3PLL6RoltjqS.jpg,Catwalk,"['Christy Turlington', 'Azzedine Alaïa', 'Giorgio Armani', 'Nadja Auermann']",48,2,Robert Leacock
100,"['Action', 'Drama', 'History', 'War']","['individual', 'scotland', 'in love with enemy', 'legend', 'independence', 'idealism', 'revolt', 'tyranny']",197,/2qAgGeYdLjelOEqjW9FYvPHpplC.jpg,Braveheart,"['Mel Gibson', 'Catherine McCormack', 'Sophie Marceau', 'Patrick McGoohan']",55,67,Mel Gibson
101,"['Crime', 'Drama']","['vietnam veteran', 'taxi', 'obsession', 'drug dealer', 'night shift', 'vigilante', 'alienation', 'misanthrope', 'shot to death', 'illegal prostitution', 'loner']",103,/yxq4pk1xGmro8tQABuQIrWrvdaE.jpg,Taxi Driver,"['Robert De Niro', 'Cybill Shepherd', 'Harvey Keitel', 'Jodie Foster']",30,46,Martin Scorsese
102,"['Crime', 'Action', 'Comedy', 'Thriller']","['new york', 'martial arts', 'supermarket', 'gang war', 'disabled child', 'gang', 'wedding', 'diamond', 'bronx', 'duringcreditsstinger']",33542,/y7AxKPPCtZyrGQKvxzn5zTQ8wFm.jpg,Rumble in the Bronx,"['Jackie Chan', 'Anita Mui', 'Françoise Yip', 'Bill Tung']",9,4,Stanley Tong
103,"['Drama', 'Thriller']",[],43566,/yTDzXDKNGlmGYk5HuEeZUAypo1p.jpg,Before and After,"['Meryl Streep', 'Liam Neeson', 'Edward Furlong', 'Alfred Molina']",15,4,Barbet Schroeder
104,['Drama'],"['mining', 'dance lesson', 'coal mining', 'bagpipes']",71754,/l00ALsdVyRGmPIp5EWlEoplki0X.jpg,Margaret's Museum,"['Helena Bonham Carter', 'Clive Russell', 'Craig Olejnik', 'Kate Nelligan']",6,29,Mort Ransen
105,"['Documentary', 'Drama', 'Foreign']","['fascism', 'auschwitz', 'typhus', 'victim', 'interview', 'prejudice', 'burglary', 'rabbit']",51352,/x2n4YIVsms3JL8qCfzrbOg2yx0x.jpg,Anne Frank Remembered,"['Kenneth Branagh', 'Glenn Close']",2,1,Jon Blair
106,"['Comedy', 'Crime', 'Drama']","['london england', 'poison', 'based on true story', 'murder', 'serial killer', 'mental institution', 'teenager', 'psychiatrist', 'stepmother', 'social misfit']",16934,/yLEdmdH8sgK0hbHT4Oie1l1pt5d.jpg,The Young Poisoner's Handbook,"['Tobias Arnold', 'Ruth Sheen', 'Roger Lloyd Pack', ""Hugh O'Conor""]",28,9,Benjamin Ross
107,"['Comedy', 'Romance']","['roommate', 'single', 'love', 'independent film', 'best friend', 'brooklyn bridge']",10324,/kFjffUg7zcST9AW4GoWiJFoNsH3.jpg,If Lucy Fell,"['Sarah Jessica Parker', 'Elle Macpherson', 'Scarlett Johansson', 'Eric Schaeffer']",7,6,Eric Schaeffer
108,"['Comedy', 'Drama']","['brother brother relationship', 'twin brother', 'lawyer', 'estate', 'santa barbara california']",78406,/dMSEHHiHaCS5lZ7gfkuAH701sBW.jpg,Steal Big Steal Little,"['Andy García', 'Alan Arkin', 'Rachel Ticotin', 'Joe Pantoliano']",9,5,Andrew Davis
109,['Drama'],[],32119,/zC4WsoeXN2wCrUjNzu4iu7ph17Z.jpg,The Boys of St. Vincent,"['Henry Czerny', 'Johnny Morina', 'Brian Dooley', 'Philip Dinn']",5,1,John N. Smith
110,"['Comedy', 'Romance']","['role of women', 'ladykiller', 'success', ""ladies' man"", 'chefin', 'casanova', 'womanizer']",11066,/3dDufFHAuVXpfMdXkDUC0M0Y5TL.jpg,Boomerang,"['Eddie Murphy', 'Robin Givens', 'Halle Berry', 'David Alan Grier']",13,6,Reginald Hudlin
111,"['Drama', 'Comedy', 'Romance']","['ex-girlfriend', 'drug smuggle', 'girlfriend', 'snack bar', 'romance', 'hong kong', 'pineapple', 'expiration date', 'flight attendant']",11104,/yQUjZTzwgskqOJdr3jhwQ4yTkvb.jpg,Chungking Express,"['Brigitte Lin', 'Tony Leung Chiu-Wai', 'Faye Wong', 'Takeshi Kaneshiro']",12,13,Wong Kar-wai
112,"['Drama', 'Romance']",[],37975,/zRLV8Gz4x3k4Dc4Zxbmz7jsqNoN.jpg,The Star Maker,"['Sergio Castellitto', 'Tiziana Lodato', 'Franco Scaldati', 'Leopoldo Trieste']",60,4,Giuseppe Tornatore
113,"['Comedy', 'Romance']","['lsd', 'looking for  birth parents', 'half-brother', 'independent film']",2074,/pxxYa68L05ZR4vMwc6yB8KqXslo.jpg,Flirting with Disaster,"['Ben Stiller', 'Patricia Arquette', 'Téa Leoni', 'Mary Tyler Moore']",25,15,David O. Russell
114,['Fantasy'],"['flying', 'magic']",27793,/driZCEKL79PaCsZNICSU3xd59sk.jpg,The Neverending Story III: Escape from Fantasia,"['Jason James Richter', 'Melody Kay', 'Kevin McNulty', 'Tracey Ellis']",14,18,Peter MacDonald
115,"['Comedy', 'Romance']",[],110972,/6KO5jsPOr80J8PkKXPE8fym5I2R.jpg,Pie in the Sky,"['Josh Charles', 'Anne Heche', 'John Goodman', 'Christine Lahti']",9,25,Bryan Gordon
116,"['Comedy', 'Drama']","['independent film', 'woman director']",32622,/dw5RWgSSDV5h3ZKS0oSzPe6A26p.jpg,Angela,"['Miranda Rhyne', 'Charlotte Eve Blythe', 'Anna Levine', 'John Ventimiglia']",5,16,Rebecca Miller
117,"['Drama', 'Romance', 'War']","['boy', 'writer', 'ireland', 'flashback', 'troop ship']",73067,/1cPX7MWnEYG21tSdEpWlFygZUwY.jpg,Frankie Starlight,"['Matt Dillon', 'Corban Walker', 'Gabriel Byrne', 'Anne Parillaud']",7,7,Michael Lindsay-Hogg
118,"['Action', 'Thriller', 'Mystery', 'Romance']","['callgirl', 'san francisco', 'investigation', 'murder']",11863,/koKHFZ0FYd7yG1g3RphU6TQRVOg.jpg,Jade,"['David Caruso', 'Linda Fiorentino', 'Chazz Palminteri', 'Michael Biehn']",21,6,William Friedkin
119,['Comedy'],"['submarine', 'u.s. navy', 'misfit']",9101,/q6JEjedx4LoZRig8U1R5sJqBfti.jpg,Down Periscope,"['Kelsey Grammer', 'Lauren Holly', 'Rob Schneider', 'Harry Dean Stanton']",47,28,David S. Ward
120,['Comedy'],"['homosexuality', 'independent film', 'mockumentary']",5757,/nKYRDhGlbvQpXJnyMm7fcFDtm6P.jpg,Man of the Year,"['Dirk Shafer', 'Mary Stein', 'Claudette Sutherland', 'Cal Bartlett']",19,5,Dirk Shafer
121,"['Drama', 'Romance']","['skab under tv', 'foran', 'nederste hylde']",9302,/bxRJQjCsJu6j4lvphjVJ5knNebs.jpg,Up Close & Personal,"['Robert Redford', 'Michelle Pfeiffer', 'Stockard Channing', 'Joe Mantegna']",12,8,Jon Avnet
122,['Comedy'],"['gay', 'drag queen', 'homophobia', 'florida', 'coming out', 'senator', 'politician', 'lgbt', 'crossdressing', '1990s']",11000,/wRTkvqRTB05gcGInsnGqVgLkb3t.jpg,The Birdcage,"['Robin Williams', 'Gene Hackman', 'Nathan Lane', 'Dianne Wiest']",10,5,Mike Nichols
123,"['Comedy', 'Drama', 'Romance']","['love', 'independent film', 'best friend', 'true love', 'irish catholic']",16388,/8YlwQ2BBH6PY3Tl0bOf0fLep31h.jpg,The Brothers McMullen,"['Shari Albert', 'Maxine Bahns', 'Catharine Bolz', 'Connie Britton']",10,7,Edward Burns
124,"['Action', 'Comedy', 'Crime', 'Thriller']","['miami', 'detective', 'handcuffs', 'airport', 'mexican standoff', 'strip club', 'witness protection', 'car crash', 'internal affairs', 'gunfight', 'explosion', 'brutality', 'foot chase', 'car chase', 'drug lord', 'hangar', 'loose cannon', 'bust', 'reference to skittles', 'black cop', 'badge', 'action hero', 'corrupt cop']",9737,/1dKsSfpAqWSc5UJT9VIqK5JVFI5.jpg,Bad Boys,"['Will Smith', 'Martin Lawrence', 'Téa Leoni', 'Tchéky Karyo']",32,20,Michael Bay
125,"['Action', 'Adventure', 'Drama', 'Family']","['china', 'panda', 'poacher']",30765,/1yB7ryvYqKrNTnWcx3C31RdUgL1.jpg,The Amazing Panda Adventure,"['Stephen Lang', 'Ryan Slater', 'Yi Ding', 'Brian Wagner']",5,3,Christopher Cain
126,"['Drama', 'Crime']","['sport', 'basketball', 'addiction', 'friends', 'drug']",10474,/8BkedYL5LdpkyHc7JtuohMr8a9N.jpg,The Basketball Diaries,"['Leonardo DiCaprio', 'Lorraine Bracco', 'James Madio', 'Mark Wahlberg']",12,10,Scott Kalvert
127,"['Romance', 'Drama', 'Comedy']","['england', 'based on novel', 'liverpool', 'theatre company', '1940s']",22279,/e8YzXziAXKIqnWJbLI6OzbdkGYD.jpg,An Awfully Big Adventure,"['Alan Rickman', 'Hugh Grant', 'Georgina Cates', 'Rita Tushingham']",20,29,Mike Newell
128,"['Crime', 'Comedy', 'Drama', 'Thriller']",['independent film'],30157,/lZHBvDFavIfOx8gD4iqY701jF98.jpg,Amateur,"['Isabelle Huppert', 'Martin Donovan', 'Elina Löwensohn', 'Damian Young']",13,17,Hal Hartley
129,['Drama'],"['moon', 'florida', 'nasa', 'spaceman', 'race against time', 'houston', 'based on true story', 'space', 'rescue', 'survival', 'disaster', 'explosion', 'astronaut', 'imax', 'saturn v rocket', 'courage', 'hypothermia', 'apollo program', 'cape kennedy', 'lunar mission', 'spacecraft accident']",568,/6JQ9z3V9x4vlU2GSZx2yNO0PvuX.jpg,Apollo 13,"['Tom Hanks', 'Bill Paxton', 'Kevin Bacon', 'Gary Sinise']",27,110,Ron Howard
130,['Adventure'],"['scotland', 'biography', '18th century', 'highlands', 'violent man']",11780,/8O52wIIbskNl9kZnGvP9Gi4A2oN.jpg,Rob Roy,"['Liam Neeson', 'Jessica Lange', 'John Hurt', 'Tim Roth']",24,9,Michael Caton-Jones
131,"['Drama', 'Horror']","['new york', 'philosophy', 'vampire', 'blood', 'student', 'violence']",34996,/ej0gD547grj5QMoKuzqKyHuc3Xi.jpg,The Addiction,"['Lili Taylor', 'Christopher Walken', 'Annabella Sciorra', 'Edie Falco']",6,7,Abel Ferrara
132,"['Action', 'Crime', 'Fantasy']","['riddle', 'dc comics', 'rose', 'gotham city', 'partner', 'superhero', 'robin', 'broken neck', 'psychologist', 'violence', 'criminal', 'district attorney', 'millionaire', 'falling down stairs', 'tied up', 'tommy gun', 'beretta', 'knocked out', 'super powers', 'disfigurement', 'father figure']",414,/eTMrHEhlFPHNxpqGwpGGTdAa0xV.jpg,Batman Forever,"['Val Kilmer', 'Tommy Lee Jones', 'Jim Carrey', 'Nicole Kidman']",17,99,Joel Schumacher
133,"['Drama', 'Romance']","['prostitute', 'adultery', 'double life', 'dual identity', 'jealousy', 'wife husband relationship', 'brothel', 'dream', ""women's sexual identity"", 'fantasy', 'masochism', 'independent film']",649,/rHvKWARrhNwSjbTMJrn5v4LtUJE.jpg,Belle de Jour,"['Catherine Deneuve', 'Michel Piccoli', 'Jean Sorel', 'Geneviève Page']",19,24,Luis Buñuel
134,"['Drama', 'Thriller']","['burma', 'rangoon', 'doctor']",1873,/5CQgpLITPo33AEN1jULsyiHxSDJ.jpg,Beyond Rangoon,"['Patricia Arquette', 'Frances McDormand', 'U Aung Ko', 'Spalding Gray']",14,15,John Boorman
135,['Comedy'],"['smoking', 'corner shop', 'cigarette', 'tobacco', 'cigar', 'independent film']",5894,/qa9yf3OlfXbYBb0af0mpawGB6TI.jpg,Blue in the Face,"['Harvey Keitel', 'Lou Reed', 'Michael J. Fox', 'Roseanne Barr']",20,19,Paul Auster
136,"['Action', 'Comedy']",[],1775,/qnKARYBofUzHkBY8x9GWSNSoota.jpg,Canadian Bacon,"['John Candy', 'Alan Alda', 'Rhea Perlman', 'Kevin Pollak']",17,12,Michael Moore
137,"['Fantasy', 'Comedy', 'Family']","['halloween', 'friendship', 'supernatural', 'afterlife', 'friends', 'danger', 'ghost', 'disorder', 'young heroes', 'imaginary', 'supernatural ability', 'mischievous children']",8839,/cpMbvFDD2C21pqMNXVPhSWGQBR9.jpg,Casper,"['Christina Ricci', 'Bill Pullman', 'Cathy Moriarty', 'Eric Idle']",34,22,Brad Silberling
138,"['Mystery', 'Crime', 'Drama']","['drug pusher', 'train', 'drug', 'drug lord']",20649,/ugGhvQoGBrefqmkeBvBgT4YVCRk.jpg,Clockers,"['Harvey Keitel', 'John Turturro', 'Delroy Lindo', 'Mekhi Phifer']",78,3,Spike Lee
139,"['Action', 'Adventure', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']","['gorilla', 'kongo', 'diamond mine', 'diamond']",10329,/wjeQaiAApgzdipkNXhQnBrqjBY9.jpg,Congo,"['Laura Linney', 'Dylan Walsh', 'Ernie Hudson', 'Tim Curry']",21,9,Frank Marshall
140,"['Action', 'Thriller', 'Drama']","['submarine', 'mutiny', 'russia', 'missile', 'nuclear missile', 'embassy', 'u.s. navy', 'battle for power', 'torpedo', 'military', 'moral dilemma', 'post cold war', 'aircraft carrier', 'chain of command', 'launch code', 'sonar']",8963,/oDJyDX11HW4j565vUjmFagKxDTQ.jpg,Crimson Tide,"['Denzel Washington', 'Gene Hackman', 'Matt Craven', 'George Dzundza']",18,32,Tony Scott
141,['Documentary'],"['underground', 'biography', 'art']",26564,/yzK39sdkGoiSyKZEWT6HQzaC0BX.jpg,Crumb,"['Robert Crumb', 'Aline Kominsky', 'Charles Crumb', 'Maxon Crumb']",6,8,Terry Zwigoff
142,"['Thriller', 'Action', 'Crime']","['gunslinger', 'anti terror', 'ambush', 'mexico', 'showdown', 'guitar', 'nudity', 'hitman', 'bartender', 'revenge', 'tragic hero', 'shootout', 'mariachi', 'explosion', 'extreme violence', 'brutality', 'drug lord', 'leg brace', 'concealed weapon', 'flashback', 'bookstore']",8068,/7eVo5DbP7gcsDzHcpRCTA6JAuF2.jpg,Desperado,"['Antonio Banderas', 'Salma Hayek', 'Joaquim de Almeida', 'Cheech Marin']",16,20,Robert Rodriguez
143,"['Drama', 'Mystery', 'Thriller']","['jazz club', 'murder', 'los angeles', 'private detective', 'film noir', 'neo-noir']",8512,/z0Boi5LktVxDMFnpyAqQEnYfPtM.jpg,Devil in a Blue Dress,"['Denzel Washington', 'Tom Sizemore', 'Jennifer Beals', 'Don Cheadle']",11,8,Carl Franklin
144,"['Action', 'Thriller']","['bomb', 'taxi', 'riddle', 'robbery', 'detective', 'helicopter', 'gold', 'subway', 'ship', 'fistfight', 'police', 'sequel', 'deception', 'shootout', 'new york city', 'explosion', 'violence', 'car chase', 'fbi agent', 'simon says', 'flashback', 'dump truck', 'aqueduct', 'action hero', 'federal reserve bank']",1572,/ivpXGcsPZglyYrN65THWSD7JM3q.jpg,Die Hard: With a Vengeance,"['Bruce Willis', 'Jeremy Irons', 'Samuel L. Jackson', 'Graham Greene']",17,49,John McTiernan
145,"['Action', 'Comedy', 'Crime', 'Drama']","['sex', 'eroticism', 'nudity', 'nazis', 'suspense', 'drifter', 'voyeur']",13552,/6ZwsSedjyzR0poDrKlJaYWoseaH.jpg,The Doom Generation,"['Rose McGowan', 'James Duval', 'Johnathon Schaech', 'Cress Williams']",14,12,Gregg Araki
146,"['Drama', 'Crime']",[],259209,/ntXzazC3ZaWy9GjkFzZGtJFLCZp.jpg,Feast of July,"['Embeth Davidtz', 'Tom Bell', 'Gemma Jones', 'James Purefoy']",7,20,Christopher Menaul
147,"['Action', 'Adventure', 'Drama', 'Romance']","['camelot', 'knight', 'king arthur', 'excalibur', 'knights of the round table']",6520,/8SRi8laZyPBdigx9qn7m3mriiRQ.jpg,First Knight,"['Sean Connery', 'Richard Gere', 'Julia Ormond', 'Ben Cross']",16,16,Jerry Zucker
148,['Adventure'],"['human animal relationship', 'whale', 'killer whale']",9073,/yLyyjm4m3fSvbazyFv4RtUnb2uQ.jpg,Free Willy 2 - The Adventure Home,"['Jason James Richter', 'Michael Madsen', 'Jayne Atkinson', 'August Schellenberg']",10,10,Dwight H. Little
149,"['Action', 'Crime', 'Thriller', 'Drama']","['female nudity', 'hacker', 'nudity', 'computer virus', 'virtual reality', 'computer', 'sexual fantasy', 'prank', 'internet', 'cyberpunk', 'teenager', 'new york city', 'secret service', 'computer hacker', 'dream sequence']",10428,/uu62T87qkLkapeuu7ArlnQ6tAap.jpg,Hackers,"['Jonny Lee Miller', 'Angelina Jolie', 'Jesse Bradford', 'Matthew Lillard']",25,29,Iain Softley
150,"['Comedy', 'Drama', 'Romance']","['gay', 'aids', 'based on play or musical', 'hiv positive']",17447,/mdQd6vgt2sr8gCIVUucwxus29j1.jpg,Jeffrey,"['Steven Weber', 'Patrick Stewart', 'Michael T. Weiss', 'Sigourney Weaver']",16,11,Christopher Ashley
151,"['Adventure', 'Action', 'Drama', 'Science Fiction', 'Thriller']","['brain', 'childhood memory', 'dystopia', 'pharmaceutical industry', 'computer chip', 'courier', 'cyber', 'cyberpunk']",9886,/s9LyQtKhfUcQlZEw8hJLP6XqroO.jpg,Johnny Mnemonic,"['Keanu Reeves', 'Dina Meyer', 'Takeshi Kitano', 'Ice-T']",38,9,Robert Longo
152,['Science Fiction'],"['judge', 'post-apocalyptic', 'dystopia', 'based on comic', 'police officer', 'based on graphic novel', 'frame up', 'dystopic future', 'framed for murder', 'gene', 'prosthetic limb', 'post holocaust', 'dna testing', 'dredd', '2000 ad']",9482,/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg,Judge Dredd,"['Sylvester Stallone', 'Diane Lane', 'Armand Assante', 'Rob Schneider']",17,20,Danny Cannon
153,"['Comedy', 'Drama']","['stripper', 'jury', 'jurist', 'independent film', 'jury duty', 'verdict']",19326,/fOKuWVHR2M4xPjRwYl0bLHsdRHu.jpg,Jury Duty,"['Pauly Shore', 'Tia Carrere', 'Stanley Tucci', 'Brian Doyle-Murray']",21,6,John Fortenberry
154,"['Drama', 'Crime']","['puberty', 'first time']",9344,/gMuV7ORN8rRfQPMImby8KRGihO2.jpg,Kids,"['Leo Fitzpatrick', 'Rosario Dawson', 'Chloë Sevigny', 'Justin Pierce']",16,10,Larry Clark
155,"['Drama', 'Comedy']","['cinema', 'independent film', 'filmmaker']",9071,/sWWb7tX3eEX7M0B7t89Gh9rDctX.jpg,Living in Oblivion,"['Steve Buscemi', 'Catherine Keener', 'Dermot Mulroney', 'James Le Gros']",9,6,Tom DiCillo
156,"['Mystery', 'Horror', 'Thriller']","['fanatic', 'supernatural', 'wizardry', 'resurrection', 'sect', 'occultism']",8973,/9pwdoUes8V8ntTetsKtv2ThGeIm.jpg,Lord of Illusions,"['Scott Bakula', ""Kevin J. O'Connor"", 'Famke Janssen', 'Joel Swetow']",17,11,Clive Barker
